experimento,algoritmo,secuencia1,secuencia2,longitud1,longitud2,tiempo,celdas,score
NW_random,NW_C_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_4.fasta,26001,26001,1325949,677274528,3050
NW_random,NW_ASM_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_4.fasta,26001,26001,1062234,676442072,3050
NW_random,NW_ASM_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_4.fasta,26001,26001,934801,676858272,3050
NW_random,NW_ASM_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_4.fasta,26001,26001,811812,677274528,3050
SW_random,SW_C_LIN,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_10.fasta,26001,26001,1975905,676078002,2955
SW_random,SW_C_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_10.fasta,26001,26001,1158960,676442072,2955
SW_random,SW_C_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_10.fasta,26001,26001,1093935,676858272,2955
SW_random,SW_C_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_10.fasta,26001,26001,1504343,677274528,2955
SW_random,SW_ASM_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_10.fasta,26001,26001,1251972,676442072,2955
SW_random,SW_ASM_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_10.fasta,26001,26001,1039699,676858272,2955
SW_random,SW_ASM_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_10.fasta,26001,26001,893043,677274528,2955
NW_random,NW_C_LIN,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_10.fasta,26001,26001,1864923,676078002,2926
NW_random,NW_C_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_10.fasta,26001,26001,1049580,676442072,2926
NW_random,NW_C_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_10.fasta,26001,26001,1033576,676858272,2926
NW_random,NW_C_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_10.fasta,26001,26001,1325570,677274528,2926
NW_random,NW_ASM_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_10.fasta,26001,26001,1069299,676442072,2926
NW_random,NW_ASM_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_10.fasta,26001,26001,927278,676858272,2926
NW_random,NW_ASM_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_10.fasta,26001,26001,804604,677274528,2926
SW_random,SW_C_LIN,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_9.fasta,26001,26001,1979202,676078002,2981
SW_random,SW_C_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_9.fasta,26001,26001,1156991,676442072,2981
SW_random,SW_C_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_9.fasta,26001,26001,1090688,676858272,2981
SW_random,SW_C_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_9.fasta,26001,26001,1504465,677274528,2981
SW_random,SW_ASM_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_9.fasta,26001,26001,1252210,676442072,2981
SW_random,SW_ASM_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_9.fasta,26001,26001,1037393,676858272,2981
SW_random,SW_ASM_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_9.fasta,26001,26001,887721,677274528,2981
NW_random,NW_C_LIN,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_9.fasta,26001,26001,1877407,676078002,2955
NW_random,NW_C_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_9.fasta,26001,26001,1048170,676442072,2955
NW_random,NW_C_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_9.fasta,26001,26001,1035682,676858272,2955
NW_random,NW_C_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_9.fasta,26001,26001,1337812,677274528,2955
NW_random,NW_ASM_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_9.fasta,26001,26001,1061724,676442072,2955
NW_random,NW_ASM_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_9.fasta,26001,26001,931290,676858272,2955
NW_random,NW_ASM_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_9.fasta,26001,26001,807467,677274528,2955
SW_random,SW_C_LIN,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_2.fasta,26001,26001,1979439,676078002,2952
SW_random,SW_C_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_2.fasta,26001,26001,1156194,676442072,2952
SW_random,SW_C_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_2.fasta,26001,26001,1091174,676858272,2952
SW_random,SW_C_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_2.fasta,26001,26001,1524503,677274528,2952
SW_random,SW_ASM_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_2.fasta,26001,26001,1257553,676442072,2952
SW_random,SW_ASM_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_2.fasta,26001,26001,1047113,676858272,2952
SW_random,SW_ASM_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_2.fasta,26001,26001,888138,677274528,2952
NW_random,NW_C_LIN,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_2.fasta,26001,26001,1858770,676078002,2848
NW_random,NW_C_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_2.fasta,26001,26001,1048083,676442072,2848
NW_random,NW_C_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_2.fasta,26001,26001,1045850,676858272,2848
NW_random,NW_C_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_2.fasta,26001,26001,1326089,677274528,2848
NW_random,NW_ASM_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_2.fasta,26001,26001,1066818,676442072,2848
NW_random,NW_ASM_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_2.fasta,26001,26001,938027,676858272,2848
NW_random,NW_ASM_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_2.fasta,26001,26001,806715,677274528,2848
SW_random,SW_C_LIN,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_3.fasta,26001,26001,1977562,676078002,3018
SW_random,SW_C_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_3.fasta,26001,26001,1165387,676442072,3018
SW_random,SW_C_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_3.fasta,26001,26001,1104207,676858272,3018
SW_random,SW_C_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_3.fasta,26001,26001,1507312,677274528,3018
SW_random,SW_ASM_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_3.fasta,26001,26001,1254905,676442072,3018
SW_random,SW_ASM_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_3.fasta,26001,26001,1050498,676858272,3018
SW_random,SW_ASM_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_3.fasta,26001,26001,892572,677274528,3018
NW_random,NW_C_LIN,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_3.fasta,26001,26001,1871911,676078002,2986
NW_random,NW_C_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_3.fasta,26001,26001,1050155,676442072,2986
NW_random,NW_C_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_3.fasta,26001,26001,1049300,676858272,2986
NW_random,NW_C_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_3.fasta,26001,26001,1340436,677274528,2986
NW_random,NW_ASM_SSE,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_3.fasta,26001,26001,1065397,676442072,2986
NW_random,NW_ASM_AVX,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_3.fasta,26001,26001,928816,676858272,2986
NW_random,NW_ASM_AVX512,../sequences/random/seq_26000_5.fasta,../sequences/random/seq_26000_3.fasta,26001,26001,806063,677274528,2986
SW_random,SW_C_LIN,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_1.fasta,9001,9001,238468,81027002,1010
SW_random,SW_C_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_1.fasta,9001,9001,141339,81153072,1010
SW_random,SW_C_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_1.fasta,9001,9001,133597,81225136,1010
SW_random,SW_C_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_1.fasta,9001,9001,184481,81513792,1010
SW_random,SW_ASM_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_1.fasta,9001,9001,152474,81153072,1010
SW_random,SW_ASM_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_1.fasta,9001,9001,126235,81225136,1010
SW_random,SW_ASM_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_1.fasta,9001,9001,107766,81513792,1010
NW_random,NW_C_LIN,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_1.fasta,9001,9001,224173,81027002,967
NW_random,NW_C_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_1.fasta,9001,9001,126314,81153072,967
NW_random,NW_C_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_1.fasta,9001,9001,125395,81225136,967
NW_random,NW_C_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_1.fasta,9001,9001,160537,81513792,967
NW_random,NW_ASM_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_1.fasta,9001,9001,128434,81153072,967
NW_random,NW_ASM_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_1.fasta,9001,9001,112655,81225136,967
NW_random,NW_ASM_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_1.fasta,9001,9001,97899,81513792,967
SW_random,SW_C_LIN,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,238443,81027002,1000
SW_random,SW_C_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,139702,81153072,1000
SW_random,SW_C_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,132735,81225136,1000
SW_random,SW_C_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,182119,81513792,1000
SW_random,SW_ASM_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,155273,81153072,1000
SW_random,SW_ASM_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,127641,81225136,1000
SW_random,SW_ASM_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,109017,81513792,1000
NW_random,NW_C_LIN,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,228405,81027002,976
NW_random,NW_C_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,127195,81153072,976
NW_random,NW_C_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,126665,81225136,976
NW_random,NW_C_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,163311,81513792,976
NW_random,NW_ASM_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,129987,81153072,976
NW_random,NW_ASM_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,113950,81225136,976
NW_random,NW_ASM_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,98790,81513792,976
SW_random,SW_C_LIN,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,240480,81027002,977
SW_random,SW_C_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,141433,81153072,977
SW_random,SW_C_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,134084,81225136,977
SW_random,SW_C_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,184146,81513792,977
SW_random,SW_ASM_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,151441,81153072,977
SW_random,SW_ASM_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,126281,81225136,977
SW_random,SW_ASM_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,107728,81513792,977
NW_random,NW_C_LIN,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,224280,81027002,930
NW_random,NW_C_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,126286,81153072,930
NW_random,NW_C_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,125530,81225136,930
NW_random,NW_C_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,160666,81513792,930
NW_random,NW_ASM_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,129366,81153072,930
NW_random,NW_ASM_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,112722,81225136,930
NW_random,NW_ASM_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,98241,81513792,930
SW_random,SW_C_LIN,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,238584,81027002,1000
SW_random,SW_C_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,140293,81153072,1000
SW_random,SW_C_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,132717,81225136,1000
SW_random,SW_C_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,182313,81513792,1000
SW_random,SW_ASM_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,151555,81153072,1000
SW_random,SW_ASM_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,127398,81225136,1000
SW_random,SW_ASM_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,108470,81513792,1000
NW_random,NW_C_LIN,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,226047,81027002,974
NW_random,NW_C_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,126965,81153072,974
NW_random,NW_C_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,126502,81225136,974
NW_random,NW_C_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,161643,81513792,974
NW_random,NW_ASM_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,129661,81153072,974
NW_random,NW_ASM_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,113474,81225136,974
NW_random,NW_ASM_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,98721,81513792,974
SW_random,SW_C_LIN,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,240285,81027002,1014
SW_random,SW_C_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,140045,81153072,1014
SW_random,SW_C_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,132247,81225136,1014
SW_random,SW_C_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,182264,81513792,1014
SW_random,SW_ASM_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,152553,81153072,1014
SW_random,SW_ASM_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,127114,81225136,1014
SW_random,SW_ASM_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,108571,81513792,1014
NW_random,NW_C_LIN,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,225785,81027002,976
NW_random,NW_C_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,127183,81153072,976
NW_random,NW_C_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,128324,81225136,976
NW_random,NW_C_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,162304,81513792,976
NW_random,NW_ASM_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,128696,81153072,976
NW_random,NW_ASM_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,115060,81225136,976
NW_random,NW_ASM_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,97879,81513792,976
SW_random,SW_C_LIN,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_9.fasta,9001,9001,238231,81027002,1018
SW_random,SW_C_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_9.fasta,9001,9001,142009,81153072,1018
SW_random,SW_C_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_9.fasta,9001,9001,132377,81225136,1018
SW_random,SW_C_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_9.fasta,9001,9001,182190,81513792,1018
SW_random,SW_ASM_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_9.fasta,9001,9001,152825,81153072,1018
SW_random,SW_ASM_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_9.fasta,9001,9001,126013,81225136,1018
SW_random,SW_ASM_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_9.fasta,9001,9001,108312,81513792,1018
NW_random,NW_C_LIN,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_9.fasta,9001,9001,224115,81027002,990
NW_random,NW_C_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_9.fasta,9001,9001,125968,81153072,990
NW_random,NW_C_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_9.fasta,9001,9001,125750,81225136,990
NW_random,NW_C_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_9.fasta,9001,9001,160859,81513792,990
NW_random,NW_ASM_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_9.fasta,9001,9001,129796,81153072,990
NW_random,NW_ASM_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_9.fasta,9001,9001,113632,81225136,990
NW_random,NW_ASM_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_9.fasta,9001,9001,98011,81513792,990
SW_random,SW_C_LIN,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_6.fasta,9001,9001,238233,81027002,1037
SW_random,SW_C_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_6.fasta,9001,9001,139760,81153072,1037
SW_random,SW_C_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_6.fasta,9001,9001,132346,81225136,1037
SW_random,SW_C_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_6.fasta,9001,9001,182520,81513792,1037
SW_random,SW_ASM_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_6.fasta,9001,9001,151356,81153072,1037
SW_random,SW_ASM_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_6.fasta,9001,9001,126442,81225136,1037
SW_random,SW_ASM_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_6.fasta,9001,9001,107756,81513792,1037
NW_random,NW_C_LIN,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_6.fasta,9001,9001,224193,81027002,1008
NW_random,NW_C_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_6.fasta,9001,9001,125972,81153072,1008
NW_random,NW_C_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_6.fasta,9001,9001,125506,81225136,1008
NW_random,NW_C_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_6.fasta,9001,9001,160705,81513792,1008
NW_random,NW_ASM_SSE,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_6.fasta,9001,9001,128934,81153072,1008
NW_random,NW_ASM_AVX,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_6.fasta,9001,9001,112662,81225136,1008
NW_random,NW_ASM_AVX512,../sequences/random/seq_9000_4.fasta,../sequences/random/seq_9000_6.fasta,9001,9001,98197,81513792,1008
SW_random,SW_C_LIN,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,237962,81027002,992
SW_random,SW_C_SSE,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,140036,81153072,992
SW_random,SW_C_AVX,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,132396,81225136,992
SW_random,SW_C_AVX512,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,182344,81513792,992
SW_random,SW_ASM_SSE,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,151264,81153072,992
SW_random,SW_ASM_AVX,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,127202,81225136,992
SW_random,SW_ASM_AVX512,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,108782,81513792,992
NW_random,NW_C_LIN,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,226144,81027002,937
NW_random,NW_C_SSE,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,126246,81153072,937
NW_random,NW_C_AVX,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,125591,81225136,937
NW_random,NW_C_AVX512,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,160573,81513792,937
NW_random,NW_ASM_SSE,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,128633,81153072,937
NW_random,NW_ASM_AVX,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,112600,81225136,937
NW_random,NW_ASM_AVX512,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_3.fasta,9001,9001,98230,81513792,937
SW_random,SW_C_LIN,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,238524,81027002,989
SW_random,SW_C_SSE,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,139700,81153072,989
SW_random,SW_C_AVX,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,132747,81225136,989
SW_random,SW_C_AVX512,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,182229,81513792,989
SW_random,SW_ASM_SSE,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,152718,81153072,989
SW_random,SW_ASM_AVX,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,127533,81225136,989
SW_random,SW_ASM_AVX512,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,112140,81513792,989
NW_random,NW_C_LIN,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,226170,81027002,969
NW_random,NW_C_SSE,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,127258,81153072,969
NW_random,NW_C_AVX,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,128266,81225136,969
NW_random,NW_C_AVX512,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,162081,81513792,969
NW_random,NW_ASM_SSE,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,129663,81153072,969
NW_random,NW_ASM_AVX,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,113468,81225136,969
NW_random,NW_ASM_AVX512,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_5.fasta,9001,9001,100292,81513792,969
SW_random,SW_C_LIN,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,240328,81027002,992
SW_random,SW_C_SSE,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,141621,81153072,992
SW_random,SW_C_AVX,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,133740,81225136,992
SW_random,SW_C_AVX512,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,183991,81513792,992
SW_random,SW_ASM_SSE,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,151258,81153072,992
SW_random,SW_ASM_AVX,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,127206,81225136,992
SW_random,SW_ASM_AVX512,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,108673,81513792,992
NW_random,NW_C_LIN,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,225775,81027002,978
NW_random,NW_C_SSE,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,127645,81153072,978
NW_random,NW_C_AVX,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,126619,81225136,978
NW_random,NW_C_AVX512,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,162128,81513792,978
NW_random,NW_ASM_SSE,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,130009,81153072,978
NW_random,NW_ASM_AVX,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,113299,81225136,978
NW_random,NW_ASM_AVX512,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_7.fasta,9001,9001,99800,81513792,978
SW_random,SW_C_LIN,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,240218,81027002,986
SW_random,SW_C_SSE,../sequences/random/seq_9000_1.fasta,../sequences/random/seq_9000_10.fasta,9001,9001,141563,81153072,986
